idaviso,idpostulante,sepostulo,fechanacimiento,sexo,age,nombre,estado,titulo,nombre_zona,ciudad,tipo_de_trabajo,nivel_laboral,nombre_area,denominacion_empresa
1112334791,8MZkzVO,1,1993-05-05,FEM,25,Secundario,Graduado,Cajero/a - Part Time ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Farmacity
1112334791,mzVp9LY,1,1994-06-18,FEM,24,Universitario,En Curso,Cajero/a - Part Time ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Farmacity
1112334791,zvazR9D,1,1977-08-04,FEM,40,Terciario/Técnico,En Curso,Cajero/a - Part Time ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Farmacity
1112334791,N1e66x,1,1974-03-15,FEM,44,Otro,En Curso,Cajero/a - Part Time ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Farmacity
1112334791,5mkZaNv,1,1989-12-26,MASC,28,Secundario,Graduado,Cajero/a - Part Time ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Farmacity
1112334791,ZMxrZ8,1,1991-11-10,MASC,26,Secundario,Graduado,Cajero/a - Part Time ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Farmacity
1112334791,PmLRDxa,1,1994-05-29,MASC,24,Secundario,Graduado,Cajero/a - Part Time ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Farmacity
1112334791,8MZZ4jz,1,1981-12-20,MASC,36,Secundario,Graduado,Cajero/a - Part Time ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Farmacity
1112334791,GNoPdzb,1,1995-01-07,FEM,23,Secundario,Graduado,Cajero/a - Part Time ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Farmacity
1112334791,DrN9dmA,1,1993-08-11,FEM,24,Universitario,En Curso,Cajero/a - Part Time ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Farmacity
1112334791,RzrA2vR,1,1999-06-05,MASC,19,Secundario,Graduado,Cajero/a - Part Time ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Farmacity
1112334791,MVrKPeL,1,1996-01-23,MASC,22,Universitario,En Curso,Cajero/a - Part Time ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Farmacity
1112334791,KBAa58j,1,1991-10-28,FEM,26,Secundario,Graduado,Cajero/a - Part Time ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Farmacity
1112334791,X9PM95L,1,1974-10-10,FEM,43,Secundario,Graduado,Cajero/a - Part Time ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Farmacity
1112302571,zvaKvBK,0,1997-06-02,FEM,21,Secundario,Graduado,Analista Sr. de Arquitectura de Software JAVA - CABA,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Programación,SOLUTIX S.A. 
1112461891,8zKQER,0,1965-01-26,MASC,53,Terciario/Técnico,Graduado,Chóferes instaladores - Internet Banda Ancha Fullsat SRL,Gran Buenos Aires,,Full-time,Junior,Internet,FS
1112328297,EzlJZb2,1,1991-06-12,MASC,27,Secundario,Graduado,Vendedor para segmento Retail,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ventas,ANCLAS - Consultores en Recursos Humanos
1112325605,MVdJ5pv,0,1982-03-04,MASC,36,Master,En Curso,Asesor Comercial,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ventas,GEA
1112411427,W9VL159,0,1998-02-04,MASC,20,Terciario/Técnico,En Curso,2 Soldadores Mig - Valentin Alsina,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producción,Excelencia Laboral S.A.
1112467100,akjXXwq,0,1978-02-17,FEM,40,Secundario,Graduado,Analista Programador .NET - Ref: 2386,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Tecnologia / Sistemas,TeamSeele | IT Staffing & Recruiting
1112386317,5mrQ8xX,0,1992-04-23,MASC,26,Secundario,Graduado,Programadores Visual FOXPRO ( zona BELGRANO - CABA ) URGENTE!!!,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Programación,Kaizen Recursos Humanos
1112230190,BmaalJw,0,1991-05-18,FEM,27,Terciario/Técnico,En Curso,Representantes telefónicos de ventas-Barracas,Gran Buenos Aires,,Part-time,Junior,Call Center,Manpower
1112230190,ow21KBe,1,1969-11-18,FEM,48,Secundario,Graduado,Representantes telefónicos de ventas-Barracas,Gran Buenos Aires,,Part-time,Junior,Call Center,Manpower
1111215728,lD5ZLaX,0,1988-03-08,FEM,30,Terciario/Técnico,En Curso,Cajeros-Repositores,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ventas,Supermercados DIA%
1112141065,8MB262D,0,1991-04-26,FEM,27,Terciario/Técnico,En Curso,Desarrollador JAVA Semi Sr- La Plata,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Programación,Mook´s Recursos Humanos
1112417224,1QdQQbN,0,1995-06-20,FEM,22,Universitario,En Curso,Responsable de Automatización de Planta,Gran Buenos Aires,,Full-time,Jefe / Supervisor / Responsable,Ingeniería  Eléctrica y Electrónica,Laboratorios Andrómaco
1112417224,mzbmzjG,1,1994-03-10,FEM,24,Terciario/Técnico,En Curso,Responsable de Automatización de Planta,Gran Buenos Aires,,Full-time,Jefe / Supervisor / Responsable,Ingeniería  Eléctrica y Electrónica,Laboratorios Andrómaco
1112417224,xk9abdP,1,1986-02-26,FEM,32,Universitario,Graduado,Responsable de Automatización de Planta,Gran Buenos Aires,,Full-time,Jefe / Supervisor / Responsable,Ingeniería  Eléctrica y Electrónica,Laboratorios Andrómaco
1112207729,6rBra2L,0,1962-07-27,MASC,55,Universitario,Graduado,Kinesiólogo/a Tigre,Gran Buenos Aires,,Por Horas,Senior / Semi-Senior,Medicina,Medincare Argentina SA
1112436973,1Q4PD4Q,0,1992-07-05,FEM,25,Secundario,Graduado,Medico Clinica,Gran Buenos Aires,,Por Horas,Senior / Semi-Senior,Medicina,Centro Logros
1112278955,lDw3Y3G,0,1995-01-01,FEM,23,Terciario/Técnico,En Curso,Seguridad SAP BASIS,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Seguridad Informática,Yel Informática
1112278955,aE4GbW,1,1988-01-15,FEM,30,Secundario,Graduado,Seguridad SAP BASIS,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Seguridad Informática,Yel Informática
1112254562,YRmP4J,0,1969-12-21,MASC,48,Universitario,Graduado,Cadete Administrativo - Microcentro ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Cadetería,CONA CONSULTORES EN RRHH
1112254562,8MrEr3L,1,1987-04-10,MASC,31,Secundario,Graduado,Cadete Administrativo - Microcentro ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Cadetería,CONA CONSULTORES EN RRHH
1112364769,ZGK86R,0,1987-11-07,FEM,30,Universitario,En Curso,Analista Funcional,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Tecnologia / Sistemas,IT Resources
1112341662,ekNd68o,0,1974-08-21,FEM,43,Secundario,Graduado,EMPLEADOS PARA IMPORTANTE EMPRESA DE VIAJES Y TURISMO,Gran Buenos Aires,,Full-time,Junior,Promotoras/es,R+ Viajes y Turismo
1112222887,vVjqVlX,0,1998-11-24,FEM,19,Terciario/Técnico,Graduado,EJECUTIVAS DE CUENTA PARA BANCO,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,precotec
1112319469,8Map2d3,0,1987-10-11,MASC,30,Universitario,Graduado,Telemarketers p/ Importante Banco Turno Tarde ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Telemarketing,Suple
1112319469,8KbJxW,1,1982-08-23,FEM,35,Secundario,Graduado,Telemarketers p/ Importante Banco Turno Tarde ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Telemarketing,Suple
1112319469,YjlbboZ,1,1994-07-11,FEM,23,Terciario/Técnico,En Curso,Telemarketers p/ Importante Banco Turno Tarde ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Telemarketing,Suple
1112319469,bOJXaY4,1,1992-12-01,FEM,25,Terciario/Técnico,En Curso,Telemarketers p/ Importante Banco Turno Tarde ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Telemarketing,Suple
1112319469,NKdKm5,1,1991-11-23,MASC,26,Universitario,En Curso,Telemarketers p/ Importante Banco Turno Tarde ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Telemarketing,Suple
1112353582,rmdWQ96,0,1998-04-02,FEM,20,Secundario,Graduado,LIQUIDADOR DE SUELDOS. POSICIÓN EVENTUAL POR TRES MESES,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración de Personal,Suple
1112326457,6rMeDj4,0,1985-04-08,FEM,33,Secundario,Graduado,ADMINISTRATIVO COMERCIAL,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración,Mook´s Recursos Humanos
1112316674,JBXq64O,0,1991-05-22,MASC,27,Terciario/Técnico,Graduado,Analista de Capital Humano Ssr,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Recursos Humanos,TIA Consultores
1112243409,DrXz4oX,0,1985-10-16,FEM,32,Terciario/Técnico,Graduado,Analista de Manufactura,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Calidad,RANDSTAD
1112456741,96ZmDZp,0,1998-01-28,MASC,20,Secundario,Graduado,Supervisor HSEQ,Gran Buenos Aires,,Full-time,Jefe / Supervisor / Responsable,Telecomunicaciones,"OSC Telecoms Solutions de México, S.A. de C.V."
1112247162,ek4eme9,0,1996-12-17,FEM,21,Otro,Graduado,Asistente de Facturación,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Facturación,Alternativa Consultores
1112247162,QNPd3Q4,1,1989-10-14,FEM,28,Terciario/Técnico,En Curso,Asistente de Facturación,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Facturación,Alternativa Consultores
1112270174,1QPpvQz,0,1997-05-07,FEM,21,Universitario,En Curso,Coordinador de Venta Telefónica ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Call Center,Garbarino
1112423369,DrzWrOW,0,1990-12-01,FEM,27,Universitario,En Curso,Programadores Visual FOXPRO ( zona BELGRANO - CABA ) URGENTE!!!,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Programación,Kaizen Recursos Humanos
1112230282,8MaAqNx,0,1994-12-27,FEM,23,Universitario,En Curso,Director Comercial,Capital Federal,,Full-time,Senior / Semi-Senior,Comercial,Join Up
1112413375,mzd8qjY,0,1989-04-03,FEM,29,Universitario,Graduado,Auxiliar Administrativo Junior Z/Oeste,Gran Buenos Aires,,Full-time,Junior,Administración,RANDSTAD
1112413375,akjqwlN,1,1990-08-23,MASC,27,Secundario,Graduado,Auxiliar Administrativo Junior Z/Oeste,Gran Buenos Aires,,Full-time,Junior,Administración,RANDSTAD
1112306702,akbVqXJ,0,1985-09-27,FEM,32,Universitario,En Curso,Promovendedora para Punto fijo de venta Z/Capital Federal,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ventas,Complement Group (holding)
1112409942,eGmlNE,0,1989-02-08,FEM,29,Otro,En Curso,Ingeniero - Director Técnico ,Gran Buenos Aires,,Por Horas,Senior / Semi-Senior,Ingeniería  Mecánica,Consultores de Empresas SRL
1112397134,eY3v28,0,1990-12-31,FEM,27,Universitario,En Curso,Ejecutivo comercial Red Disensa  Provincia de Salta,Gran Buenos Aires,,Full-time,Junior,Comercial,Holcim Argentina
1112260283,DrloVeZ,0,1991-07-13,FEM,26,Secundario,Graduado,Analista de Riesgo Empresas,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Análisis de Riesgos,CREDIBEL
1112175944,DrlxWbd,0,1982-10-23,FEM,35,Secundario,Graduado,PASANTIAS HALLIBURTON NEUQUEN,Gran Buenos Aires,,Pasantia,Otro,Ingeniería  Industrial,Halliburton Argentina S.A
1112418721,wVk5ZXe,0,1995-07-25,FEM,22,Secundario,Graduado,CAJERO POOL (TEMPORARIO) SUCURSAL COMODORO,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Tesorería,BBVA Francés
1112383727,pzeMa6N,0,1991-06-17,FEM,27,Otro,Graduado,Representante Comercial en Salta,Gran Buenos Aires,,Part-time,Junior,Ventas,EAYA Consulting
1112383727,qe2reRk,1,1986-04-22,MASC,32,Secundario,Graduado,Representante Comercial en Salta,Gran Buenos Aires,,Part-time,Junior,Ventas,EAYA Consulting
1112470282,EqNKp2,0,1968-04-26,MASC,50,Universitario,Graduado,Cajeros polivanteles Eventuales - Zona Norte.,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Manpower
1111967568,2zwp0Av,0,1968-03-09,MASC,50,Universitario,Graduado,Coordinador de Obra,Gran Buenos Aires,,Full-time,Jefe / Supervisor / Responsable,Dirección de Obra,NECHO S.A.
1111967568,vVDQQzQ,1,1993-06-10,FEM,25,Universitario,Graduado,Coordinador de Obra,Gran Buenos Aires,,Full-time,Jefe / Supervisor / Responsable,Dirección de Obra,NECHO S.A.
1112459415,Yq01p1,0,1978-05-28,MASC,40,Universitario,En Curso,Desarrollador .NET. Córdoba capital,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Programación,Plum & Asociados Consultores
1112445484,5mPrN5Z,0,1981-12-03,NO_DECLARA,36,Universitario,En Curso,Diseñador Gráfico Freelance,Gran Buenos Aires,,Por Contrato,Senior / Semi-Senior,Diseño Gráfico,Jones Lang LaSalle
1112313213,6R00mL,0,1987-11-15,FEM,30,Universitario,En Curso,MDP-ARQUITECTO IGUAZU MISIONES,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Arquitectura,Grupo Gestión
1112280022,jkjWQ66,0,1999-01-14,MASC,19,Secundario,Graduado,Odontólogos: Especialista en Periodoncia y Endodoncia,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Salud,Dental System S.A.
1112448525,xkejBL0,0,1980-07-19,FEM,37,Secundario,Graduado,Custodio,Gran Buenos Aires,,Full-time,Junior,Seguridad,Suministra
1111475270,13aVmL,0,1990-01-10,FEM,28,Universitario,En Curso,VENDEDOR CONVENCIONAL- PILAR,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ventas,Human World
1112384870,ZRGE5Y,0,1984-04-10,FEM,34,Universitario,En Curso,Quality Monitor,Gran Buenos Aires,,Full-time,Junior,Telemarketing,Universal Assistance
1110818963,bOA2aKq,0,1995-11-15,FEM,22,Universitario,En Curso,Asistente para Generación de Entrevistas,Capital Federal,,Full-time,Senior / Semi-Senior,Otros,Iplan
1112456089,aM9105,0,1990-08-26,MASC,27,Otro,En Curso,Asesores comerciales para atención al cliente,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Atención al Cliente,BAYTON
1112456089,VNPXj4d,1,1989-05-20,FEM,29,Secundario,Graduado,Asesores comerciales para atención al cliente,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Atención al Cliente,BAYTON
1112456089,1MG66N,1,1990-10-17,FEM,27,Universitario,Graduado,Asesores comerciales para atención al cliente,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Atención al Cliente,BAYTON
1112456089,eKMM8W,1,1990-04-16,FEM,28,Secundario,Graduado,Asesores comerciales para atención al cliente,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Atención al Cliente,BAYTON
1112443865,vV91P3E,0,1993-10-21,FEM,24,Universitario,Graduado,We are looking for Account Payable Analysts to join our team!,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Contabilidad,Globant
1112285289,GNZxXZw,0,1994-11-28,MASC,23,Secundario,Graduado,Soporte Técnico a Clientes,Gran Buenos Aires,,Full-time,Junior,Soporte Técnico,Panda Security
1112285289,5odMkG,1,1982-03-31,MASC,36,Secundario,Graduado,Soporte Técnico a Clientes,Gran Buenos Aires,,Full-time,Junior,Soporte Técnico,Panda Security
1112414466,1QP2p0B,0,1986-05-20,MASC,32,Secundario,Graduado,Operador de Call Center,Capital Federal,,Part-time,Senior / Semi-Senior,Call Center,Bristol Medicine S.R.L.
1112414466,mzPlv63,1,1990-03-20,FEM,28,Universitario,En Curso,Operador de Call Center,Capital Federal,,Part-time,Senior / Semi-Senior,Call Center,Bristol Medicine S.R.L.
1112414466,3NQzlEw,1,1979-01-06,MASC,39,Secundario,Graduado,Operador de Call Center,Capital Federal,,Part-time,Senior / Semi-Senior,Call Center,Bristol Medicine S.R.L.
1111911598,ow5vdMW,0,1985-03-08,MASC,33,Otro,En Curso,Jefe de depósito,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Almacén / Depósito / Expedición,Adecco -Región Cuyo & Patagonia
1112265073,69Aq6O,0,1978-11-07,MASC,39,Terciario/Técnico,Graduado,Pasante en Ingeniería de electrónica de consumo,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ingeniería  Eléctrica y Electrónica,ConfiaRH
1112427485,6D4k3v,0,1985-11-01,FEM,32,Posgrado,En Curso,Asesor Comercial Salud (Oberá/Misiones),Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ventas,Consultores de Empresas SRL
1112390979,1ZJ8KE,0,1987-10-20,MASC,30,Universitario,En Curso,Asesor de Despacho - Córdoba Capital,Gran Buenos Aires,,Full-time,Junior,Atención al Cliente,PSA
1112274777,VNlAP52,0,1990-01-09,FEM,28,Universitario,En Curso,Responsable de Obras Civiles - Neuquen,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Construcción,Manpower
1112213965,dYoEBoY,0,1978-08-21,MASC,39,Universitario,En Curso,Administrativa con conocimientos técnicos,Gran Buenos Aires,,Full-time,Junior,Administración,Proteccion Inteligente
1112057472,Nzr1PdD,0,1988-01-11,FEM,30,Otro,Abandonado,Analista de Marketing Digital/ Community Manager,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Community Management,Gestión Estratégica
1112340083,0zPX9ja,0,1994-04-03,MASC,24,Secundario,Graduado,ASISTENTE DE  RRHH CON DOMINIO DE IDIOMA FRANCÉS / ALEMAN/ HOLANDES  PLAZO FIJO ,Gran Buenos Aires,,Full-time,Junior,Recursos Humanos,Accenture 
1112252786,ekOa0ko,0,1995-06-11,MASC,23,Universitario,Graduado,TECNICO PARA MAQUINAS DE PRODUCCIÓN Y TECNICO PARA MANTENIMIENTO E INSTALACIONES,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Mantenimiento,MMG Servicios Eventuales
1111413359,mzbveB6,0,1962-07-23,MASC,55,Secundario,Graduado,Analista SEO Sr,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,E-commerce,ASSIST CARD
1112376852,zvaJBj3,0,1987-07-17,MASC,30,Secundario,Graduado,Administrativo contable Sr. ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración,RANDSTAD
1112376852,aVYxG0,1,1981-05-02,FEM,37,Terciario/Técnico,Graduado,Administrativo contable Sr. ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración,RANDSTAD
1112205331,96LR5qw,0,1997-01-13,FEM,21,Secundario,Graduado,HERREROS,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Oficios y Profesiones,Mapo Service S.A.
1112279022,owjoVjj,0,1989-09-14,FEM,28,Universitario,Graduado,Operario de depósito con conocimientos de armado de maquinaría - La Plata,Gran Buenos Aires,,Full-time,Otro,Almacén / Depósito / Expedición,Mook´s Recursos Humanos
1111419827,8MrGx4l,0,1990-12-14,MASC,27,Secundario,Graduado,Vendedores para temporada de fiestas y vacaciones.,Gran Buenos Aires,,Full-time,Otro,Ventas,Mimo & Co.
1112334607,EJoKYo,0,1980-12-03,FEM,37,Terciario/Técnico,Graduado,Técnico de Mantenimiento Electromecánico- San Martín,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Mantenimiento,Manpower
1112334607,NKrBj5,1,1981-08-06,MASC,36,Secundario,Graduado,Técnico de Mantenimiento Electromecánico- San Martín,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Mantenimiento,Manpower
1112235196,JBm0APr,0,1995-04-21,MASC,23,Universitario,En Curso,Consultor Generalista en RRHH (San Isidro),Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Recursos Humanos,RANDSTAD
1112311778,xkdwzxj,0,1995-04-24,FEM,23,Universitario,Graduado,Tècnicos ,Gran Buenos Aires,,Full-time,Junior,Mantenimiento,Pullmen Servicios Empresarios S.A.
1112339529,dYzo2xM,0,1995-07-12,FEM,22,Universitario,En Curso,Administrativa/o de Recursos Humanos,Gran Buenos Aires,,Full-time,Junior,Administración de Personal,jl consultores
1112339529,QNrlwMq,1,1978-01-05,MASC,40,Universitario,En Curso,Administrativa/o de Recursos Humanos,Gran Buenos Aires,,Full-time,Junior,Administración de Personal,jl consultores
1112394002,65wWrM,0,1982-11-16,FEM,35,Universitario,Graduado,Mecanico/a de conversión ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Mantenimiento,RANDSTAD
1112296974,mzVo8L9,0,1968-10-30,MASC,49,Universitario,Graduado,ASISTENTE ADMINISTRATIVA,Gran Buenos Aires,,Full-time,Junior,Administración,La Vista Casal SA
1112296974,Rzlbaqx,1,1987-08-27,FEM,30,Terciario/Técnico,Graduado,ASISTENTE ADMINISTRATIVA,Gran Buenos Aires,,Full-time,Junior,Administración,La Vista Casal SA
1112296974,xkP3jK0,1,1990-10-31,FEM,27,Universitario,Graduado,ASISTENTE ADMINISTRATIVA,Gran Buenos Aires,,Full-time,Junior,Administración,La Vista Casal SA
1112204165,BmDjZ3Z,0,1975-07-18,MASC,42,Terciario/Técnico,Graduado,TECNICO DE CAMPO para networking/transmisión óptica,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Internet,Macello Consultores
1112423375,0zdrJ38,0,1988-08-09,MASC,29,Secundario,Graduado,Asistente de Cuentas ( zona PALERMO - CABA ) URGENTE!!,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Desarrollo de Negocios,Kaizen Recursos Humanos
1112396136,ow51x24,0,1993-03-26,MASC,25,Universitario,En Curso,Administrador funcional de datos maestros SAP,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración de Base de Datos,RANDSTAD
1112394995,PmLdR0R,0,1997-06-13,MASC,21,Universitario,En Curso,Operarios/as de Pulido y Lijado - Zona Tigre.,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producción,Adecco - Región NORTE & OESTE GBA
1112466124,aWA43N,0,1991-03-15,MASC,27,Secundario,Graduado,Arquitecto de Plataforma Datacencer y Cloud ( zona BELGRANO ) URGENTE!!,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Infraestructura,Kaizen Recursos Humanos
1112358716,8MP0pml,0,1990-12-22,FEM,27,Universitario,En Curso,03 Mar - Software Architects ($60K/yr) - Online Hiring Tournament - 100% Remote,Gran Buenos Aires,,Teletrabajo,Senior / Semi-Senior,Tecnologia / Sistemas,CrossOver
1112397991,ZD2OYlP,0,1975-12-05,MASC,42,Secundario,Graduado,Analista SAP FI,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Tecnologia / Sistemas,IT Resources
1112203361,LNMrd5Q,0,1987-07-07,FEM,30,Secundario,Graduado,administrativa back office para facturacion,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración,MK GROUP
1111594117,GNO9Z0N,0,1993-06-16,FEM,25,Universitario,En Curso,Telemarketers para recaudación de fondos para campañas de bien público (Greenpeace entre otras),Gran Buenos Aires,,Part-time,Senior / Semi-Senior,Telemarketing,Latinoamerica Dona sa
1112281034,1dqlAL,0,1986-05-14,FEM,32,Master,En Curso,Empleado Administrativo con experiencia en rubro Salud,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Salud,Consultorio Radiológico Resistencia SA
1112297755,akDlPw9,0,1980-04-08,FEM,38,Universitario,En Curso,Asesor Técnico Comercial para Venta de Equipos Industriales de Automatización y Control,Capital Federal,,Full-time,Otro,Ventas,MURTEN S.R.L.
1001326344,PmL5aj1,0,1968-11-20,FEM,49,Universitario,Graduado,Vendedor Viajante RECONQUISTA/AVELLANEDA,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ventas,Wurth Argentina S.A
